"Product Name","ASIN","Genre"
"American Tabloid","037572737X","Mystery, Thriller & Suspense"
"American Tabloid","037572737X","Literature & Fiction"
"A Raisin in the Sun","0375508333","Literature & Fiction"
"The Information: A History, a Theory, a Flood","0375423729","Science & Math"
"The Information: A History, a Theory, a Flood","0375423729","Computers & Technology"
"The Brothers Karamazov","0374528373","Literature & Fiction"
"Thinking, Fast and Slow","0374275637","Business & Money"
"Thinking, Fast and Slow","0374275637","Health, Fitness & Dieting"
"Severance: A Novel","0374261598","Science Fiction & Fantasy"
"Severance: A Novel","0374261598","Literature & Fiction"
"Purity: A Novel","0374239215","Literature & Fiction"
"A Manual for Cleaning Women: Selected Stories","0374202397","Literature & Fiction"
"Impossible Owls: Essays","0374175330","Literature & Fiction"
"Freedom: A Novel","0374158460","Literature & Fiction"
"Early Work: A Novel","0374146128","Literature & Fiction"
"Amazing Decisions: The Illustrated Guide to Improving Business Deals and Family Meals","0374103763","Science & Math"
"Amazing Decisions: The Illustrated Guide to Improving Business Deals and Family Meals","0374103763","Business & Money"
"Amazing Decisions: The Illustrated Guide to Improving Business Deals and Family Meals","0374103763","Self-Help"
"Me Talk Pretty One Day","0349113912","Humor & Entertainment"
"Me Talk Pretty One Day","0349113912","Biographies & Memoirs"
"Me Talk Pretty One Day","0349113912","Literature & Fiction"
"Weather (Vintage Contemporaries)","0345806905","Literature & Fiction"
"Anna Karenina (Movie Tie-in Edition): Official Tie-in Edition (Vintage Classics)","0345803922","Literature & Fiction"
"Running With the Kenyans: Passion, Adventure, and the Secrets of the Fastest People on Earth","0345528794","Sports & Outdoors"
"Running With the Kenyans: Passion, Adventure, and the Secrets of the Fastest People on Earth","0345528794","Biographies & Memoirs"
"Ill Will: A Novel","0345476042","Mystery, Thriller & Suspense"
"Ill Will: A Novel","0345476042","Literature & Fiction"
"Guantánamo Diary: Restored Edition","0316517887","Biographies & Memoirs"
"North: Finding My Way While Running the Appalachian Trail","0316433799","Sports & Outdoors"
"North: Finding My Way While Running the Appalachian Trail","0316433799","Biographies & Memoirs"
"Today Will Be Different","0316403431","Literature & Fiction"
"What Made Maddy Run: The Secret Struggles and Tragic Death of an All-American Teen","0316356549","Sports & Outdoors"
"The Recovering: Intoxication and Its Aftermath","0316259616","Biographies & Memoirs"
"The Recovering: Intoxication and Its Aftermath","0316259616","Literature & Fiction"
"The Recovering: Intoxication and Its Aftermath","0316259616","Health, Fitness & Dieting"
"Where'd You Go, Bernadette: A Novel","0316204277","Literature & Fiction"
"The Tale of the Dueling Neurosurgeons: The History of the Human Brain as Revealed by True Stories of Trauma, Madness, and Recovery","0316182346","Science & Math"
"Life After Life: A Novel","0316176486","Mystery, Thriller & Suspense"
"Life After Life: A Novel","0316176486","Literature & Fiction"
"The Goldfinch: A Novel (Pulitzer Prize for Fiction)","0316055433","Literature & Fiction"
"Outliers: The Story of Success","0316017922","Business & Money"
"Outliers: The Story of Success","0316017922","Self-Help"
"Blink: The Power of Thinking Without Thinking","0316010669","Business & Money"
"Blink: The Power of Thinking Without Thinking","0316010669","Self-Help"
"The Dog Stars","0307959945","Science Fiction & Fantasy"
"The Dog Stars","0307959945","Literature & Fiction"
"You May Also Like: Taste in an Age of Endless Choice","0307958248","Business & Money"
"You May Also Like: Taste in an Age of Endless Choice","0307958248","Self-Help"
"You May Also Like: Taste in an Age of Endless Choice","0307958248","Health, Fitness & Dieting"
"The Accidental Universe: The World You Thought You Knew","0307908585","Science & Math"
"Natural Born Heroes: How a Daring Band of Misfits Mastered the Lost Secrets of Strength and Endurance","0307594963","Sports & Outdoors"
"Natural Born Heroes: How a Daring Band of Misfits Mastered the Lost Secrets of Strength and Endurance","0307594963","Biographies & Memoirs"
"A Visit from the Goon Squad","0307592839","Literature & Fiction"
"Wild: From Lost to Found on the Pacific Crest Trail","0307592731","Biographies & Memoirs"
"Gone Girl","0307588378","Mystery, Thriller & Suspense"
"Dead Wake: The Last Crossing of the Lusitania","0307408868","History"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","0307352145","Business & Money"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","0307352145","Self-Help"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","0307352145","Health, Fitness & Dieting"
"The Road","0307265439","Literature & Fiction"
"Breath: The New Science of a Lost Art","0241289122","Science & Math"
"The Name of the Rose: including the Author's Postscript","0156001314","Mystery, Thriller & Suspense"
"The Name of the Rose: including the Author's Postscript","0156001314","Literature & Fiction"
"The Color Purple: A Novel","0143135694","Literature & Fiction"
"The New Me","0143133608","Literature & Fiction"
"Frankenstein: The 1818 Text (Penguin Classics)","0143131842","Literature & Fiction"
"White Noise: (Penguin Orange Collection)","0143129554","Literature & Fiction"
"The Odyssey (Penguin Classics)","0143039954","Literature & Fiction"
"Gravity's Rainbow (Penguin Classics Deluxe Edition)","0143039946","Literature & Fiction"
"The Adventures of Tom Sawyer (Penguin Classics)","0143039563","Literature & Fiction"
"The Scarlet Letter","0142437263","Literature & Fiction"
"Moby-Dick or, The Whale (Penguin Classics)","0142437247","Literature & Fiction"
"Cannery Row: (Centennial Edition)","014200068X","Literature & Fiction"
"A Tale of Two Cities (Penguin Classics)","0141439602","Literature & Fiction"
"Prisoner of Zenda, the (Penguin Popular Classics)","0140621318","Literature & Fiction"
"The Count of Monte Cristo (Penguin Classics)","0140449264","Literature & Fiction"
"The Red and the Black (Penguin Classics)","0140447644","Literature & Fiction"
"The Recognitions (Penguin Classics)","0140187081","Literature & Fiction"
"A Farewell To Arms","0099910101","Literature & Fiction"
"Commonwealth","0062491792","Literature & Fiction"
"Notorious RBG: The Life and Times of Ruth Bader Ginsburg","0062415832","History"
"Notorious RBG: The Life and Times of Ruth Bader Ginsburg","0062415832","Biographies & Memoirs"
"Capture: Unraveling the Mystery of Mental Suffering","0062388517","Science & Math"
"Capture: Unraveling the Mystery of Mental Suffering","0062388517","Self-Help"
"Capture: Unraveling the Mystery of Mental Suffering","0062388517","Health, Fitness & Dieting"
"The Weather Machine: A Journey Inside the Forecast","0062368613","Science & Math"
"The Terranauts: A Novel","0062349406","Romance"
"The Terranauts: A Novel","0062349406","Literature & Fiction"
"Sapiens: A Brief History of Humankind","0062316117","Science & Math"
"Sapiens: A Brief History of Humankind","0062316117","History"
"Beautiful Ruins: A Novel","0061928127","Literature & Fiction"
"We Live in Water: Stories","0061926620","Literature & Fiction"
"The Financial Lives of the Poets","0061916048","Literature & Fiction"
"Radioactive: Marie & Pierre Curie: A Tale of Love and Fallout","0061351326","Science & Math"
"Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.)","0060899220","Biographies & Memoirs"
"Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.)","0060899220","Cookbooks, Food & Wine"
"Genome: The Autobiography of a Species in 23 Chapters","0060894083","Science & Math"
"Billy Lynn's Long Halftime Walk: A Novel","0060885599","Literature & Fiction"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of the Oxford English Dictionary","0060839783","History"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of the Oxford English Dictionary","0060839783","Biographies & Memoirs"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of the Oxford English Dictionary","0060839783","Literature & Fiction"
"Fast Food Nation: The Dark Side of the All-American Meal","0060838582","History"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060589469","Self-Help"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060589469","Religion & Spirituality"
"Zen and the Art of Motorcycle Maintenance: An Inquiry into Values","0060589469","Literature & Fiction"
"ANGELA S ASHES PB","0007205236","Biographies & Memoirs"
"One Summer: America, 1927","B00C8S9VKM","History"
"Anne Frank: The Diary of a Young Girl By Anne Frank","B007Z332A0","History"
"Anne Frank: The Diary of a Young Girl By Anne Frank","B007Z332A0","Biographies & Memoirs"
"Fahrenheit 451: A Novel","B0064CPN7I","Science Fiction & Fantasy"
"Fahrenheit 451: A Novel","B0064CPN7I","Mystery, Thriller & Suspense"
"Fahrenheit 451: A Novel","B0064CPN7I","Literature & Fiction"
"The Silence: A Novel","1982164557","Literature & Fiction"
"The Finisher (A Detective Peter Diamond Mystery)","1641291818","Mystery, Thriller & Suspense"
"Belfry Hockey","1629378011","Sports & Outdoors"
"We Ride Upon Sticks: A Novel","1524748099","Literature & Fiction"
"Exercised: Why Something We Never Evolved to Do Is Healthy and Rewarding","1524746983","Science & Math"
"Exercised: Why Something We Never Evolved to Do Is Healthy and Rewarding","1524746983","Health, Fitness & Dieting"
"All the Light We Cannot See","1476746583","Literature & Fiction"
"Unbroken: A World War II Story of Survival, Resilience, and Redemption","1400064163","History"
"Unbroken: A World War II Story of Survival, Resilience, and Redemption","1400064163","Biographies & Memoirs"
"Project Hail Mary: A Novel","0593135202","Science Fiction & Fantasy"
"Project Hail Mary: A Novel","0593135202","Mystery, Thriller & Suspense"
"The Hunger Games","0439023483","Teen & Young Adult"
"The Hunger Games","0439023483","Children's Books"
"A Children's Bible: A Novel","0393867382","Literature & Fiction"
"A Clockwork Orange","0393341763","Science Fiction & Fantasy"
"A Clockwork Orange","0393341763","Literature & Fiction"
"Pizza Girl: A Novel","038554572X","Literature & Fiction"
"The Catcher in the Rye","0316769177","Literature & Fiction"
"Nick","0316529761","Literature & Fiction"
"Of Mice and Men (Steinbeck Centennial Edition)","0142000671","Literature & Fiction"
"Leave the World Behind: A Read with Jenna Pick","0062667637","Science Fiction & Fantasy"
"Leave the World Behind: A Read with Jenna Pick","0062667637","Mystery, Thriller & Suspense"
"Leave the World Behind: A Read with Jenna Pick","0062667637","Literature & Fiction"
"To Kill a Mockingbird","0060935464","Literature & Fiction"
"The Finisher (A Detective Peter Diamond Mystery Book 19)","B081Y4J7LD","Mystery, Thriller & Suspense"
"Transcendent Kingdom: A Read with Jenna Pick: A novel","B07ZC6W6SV","Literature & Fiction"
"Sprinting Through No Man's Land: Endurance, Tragedy, and Rebirth in the 1919 Tour de France","B08DHSFM4Q","Sports & Outdoors"
"You Never Forget Your First: A Biography of George Washington","B07TPFTG1S","History"
"You Never Forget Your First: A Biography of George Washington","B07TPFTG1S","Biographies & Memoirs"
"Leave the World Behind: A Read with Jenna Pick","B083JKGK15","Science Fiction & Fantasy"
"Leave the World Behind: A Read with Jenna Pick","B083JKGK15","Mystery, Thriller & Suspense"
"Leave the World Behind: A Read with Jenna Pick","B083JKGK15","Literature & Fiction"
"The Office of Historical Corrections: A Novella and Stories","B084V823SR","Literature & Fiction"
"The Kingdom: A novel","B08478T2CK","Mystery, Thriller & Suspense"
"A Children's Bible: A Novel","B07ZTTH5VD","Literature & Fiction"
"Pizza Girl: A Novel","B07YRWHGYD","Literature & Fiction"
"Interior Chinatown: A Novel (National Book Award Winner)","B07R5KC59C","Literature & Fiction"
"I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban","B00CH3DBNQ","Biographies & Memoirs"
"The Power Within: Discovering the Path to Elite Goaltending","B00O2RPEE4","Sports & Outdoors"
"It's Not About You: A Brief Guide to a Meaningful Life","B082BHDYWS","Biographies & Memoirs"
"It's Not About You: A Brief Guide to a Meaningful Life","B082BHDYWS","Politics & Social Sciences"
"It's Not About You: A Brief Guide to a Meaningful Life","B07YXSLVX7","Biographies & Memoirs"
"It's Not About You: A Brief Guide to a Meaningful Life","B07YXSLVX7","Politics & Social Sciences"
"This Van Could Be Your Life","B082BJMVKR","Biographies & Memoirs"
"This Van Could Be Your Life","B07YXS82KD","Biographies & Memoirs"
"Practical Stoicism: Exercises for Doing the Right Thing Right Now","B0764BV94D","Politics & Social Sciences"
"366 Stoic Quotes: A Year Of Stoicism From Ancient And Modern Stoics - A Daily Guide Of Stoic Meditations","B081ZXQB52","Self-Help"
"366 Stoic Quotes: A Year Of Stoicism From Ancient And Modern Stoics - A Daily Guide Of Stoic Meditations","B081ZXQB52","Politics & Social Sciences"
"When We Were Vikings","B07THQLGBT","Literature & Fiction"
"The Glass Hotel: A novel","B07RL58ZDG","Science Fiction & Fantasy"
"The Glass Hotel: A novel","B07RL58ZDG","Mystery, Thriller & Suspense"
"The Glass Hotel: A novel","B07RL58ZDG","Literature & Fiction"
"Hamnet","B07ZN51NL3","Literature & Fiction"
"The China Study Quick & Easy Cookbook: Cook Once, Eat All Week with Whole Food, Plant-Based Recipes","B00U27BMT4","Cookbooks, Food & Wine"
"The China Study Quick & Easy Cookbook: Cook Once, Eat All Week with Whole Food, Plant-Based Recipes","B00U27BMT4","Health, Fitness & Dieting"
"A Journal of the Plague Year, written by a citizen who continued all the while in London","B0084B57VO","Literature & Fiction"
