"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Marathon Man: My 26.2-Mile Journey from Unknown Grad Student to the Top of the Running World","1250016983","ITEM","24 USD","Not Interested","Not Available","Marathon Man My 26 2 Mile Journey from Unknown Grad Student to the Top of the Running World","Rodgers, Bill","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Nix: A novel","110194661X","ITEM","22 USD","Not Interested","Not Available","Nix A novel, The","Hill, Nathan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Field Guide To The North American Family","0977985091","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Running & Being: The Total Experience","0966631803","ITEM","9 USD","Not Interested","Not Available","Running Being The Total Experience","Sheehan, George","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Factotum","0876852630","ITEM","14 USD","Not Interested","Not Available","Factotum","Bukowski, Charles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Pre: The Story of America's Greatest Running Legend, Steve Prefontaine","0875964575","ITEM","16 USD","Not Interested","Not Available","Pre The Story of America's Greatest Running Legend Steve Prefontaine","Jordan, Tom","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Howl and Other Poems (City Lights Pocket Poets Series)","0872863107","ITEM","11 USD","Not Interested","Not Available","Howl and Other Poems City Lights Pocket Poets Series","Ginsberg, Allen","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Black Hawk Down: A Story of Modern War","0871137380","ITEM","21 USD","Not Interested","Not Available","Black Hawk Down A Story of Modern War","Bowden, Mark","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"10:04: A Novel","0865478104","ITEM","6 USD","Not Interested","Not Available","10 04 A Novel","Lerner, Ben","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Who Is Rich?: A Novel","0812997980","ITEM","7 USD","Not Interested","Not Available","Who Is Rich A Novel","Klam, Matthew","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Lake Success: A Novel","0812997417","ITEM","9 USD","Not Interested","Not Available","Lake Success A Novel","Shteyngart, Gary","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Thunder & Lightning: Weather Past, Present, Future","0812993179","ITEM","18 USD","Not Interested","Not Available","Thunder Lightning Weather Past Present Future","Redniss, Lauren","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Largesse of the Sea Maiden: Stories","0812988639","ITEM","12 USD","Not Interested","Not Available","Largesse of the Sea Maiden Stories, The","Johnson, Denis","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Age of Miracles","0812983602","ITEM","Not Available","Not Interested","Not Available","Age of Miracles, The","Walker, Karen Thompson","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Sorrows of Young Werther (Modern Library Classics)","0812969901","ITEM","2 USD","Not Interested","Not Available","Sorrows of Young Werther Modern Library Classics, The","Goethe, Johann Wolfgang von","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Running with Raven: The Amazing Story of One Man, His Passion, and the Community He Inspired","0806538422","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Castle","0805211063","ITEM","14 USD","Not Interested","Not Available","Castle, The","Kafka, Franz","Kafka, Franz B08NV34HTT","Schocken Kafka Library, The B08NV34HTT","PRIMARY",7,"Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"We Sinners: A Novel","0805095330","ITEM","4 USD","Not Interested","Not Available","We Sinners A Novel","Pylväinen, Hanna","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Being Mortal: Medicine and What Matters in the End","0805095152","ITEM","15 USD","Not Interested","Not Available","Being Mortal Medicine and What Matters in the End","Gawande, Atul","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Night School","0804192979","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Personal (Jack Reacher)","0804178747","ITEM","5 USD","Not Interested","Not Available","Personal Jack Reacher","Child, Lee","Child, Lee B0775W2V36","Jack Reacher B0775W2V36","PRIMARY",19,"Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Martian: A Novel","0804139024","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Olympic Collision: The Story of Mary Decker and Zola Budd","0803290845","ITEM","21 USD","Not Interested","Not Available","Olympic Collision The Story of Mary Decker and Zola Budd","Keiderling, Kyle","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"History of Wolves: A Novel","0802125875","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Whose Puck Is It, Anyway?: A Season with a Minor Novice Hockey Team","0771007809","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Run Faster from the 5K to the Marathon: How to Be Your Own Best Coach","0767928229","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"At Home: A Short History of Private Life","0767919386","ITEM","16 USD","Not Interested","Not Available","At Home A Short History of Private Life","Bryson, Bill","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Treasure Island (Kingfisher Classics)","0753453800","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Barkskins: A Novel","0743288785","ITEM","17 USD","Not Interested","Not Available","Barkskins A Novel","Proulx, Annie","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Benjamin Franklin: An American Life","074325807X","ITEM","12 USD","Not Interested","Not Available","Benjamin Franklin An American Life","Isaacson, Walter","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Chi Running: A Revolutionary Approach to Effortless, Injury-Free Running","074325144X","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Not Available","0739467352","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Parade","0735277524","ITEM","8 USD","Not Interested","Not Available","Parade, The","Eggers, Dave","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"99: Stories of the Game","0735232628","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"You're on an Airplane: A Self-Mythologizing Memoir","0735218196","ITEM","19 USD","Not Interested","Not Available","You're on an Airplane A Self Mythologizing Memoir","Posey, Parker","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Range: Why Generalists Triumph in a Specialized World","0735214484","ITEM","13 USD","Not Interested","Not Available","Range Why Generalists Triumph in a Specialized World","Epstein, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Daily Show with Jon Stewart Presents America (The Book): A Citizen's Guide to Democracy Inaction","0713998946","ITEM","2 USD","Not Interested","Not Available","Daily Show with Jon Stewart Presents America The Book A Citizen's Guide to Democracy Inaction, The","Stewart, Jon","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Rum Diary: A Novel","0684856476","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Tender Is the Night (Cover May Vary)","068480154X","ITEM","11 USD","Not Interested","Not Available","Tender Is the Night Cover May Vary","Fitzgerald, F Scott","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"The Order of Things: An Archaeology of the Human Sciences","0679753354","ITEM","14 USD","Not Interested","Not Available","Order of Things An Archaeology of the Human Sciences, The","Foucault, Michel","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"All the Pretty Horses (The Border Trilogy, Book 1)","0679744398","ITEM","8 USD","Not Interested","Not Available","All the Pretty Horses The Border Trilogy Book 1","McCarthy, Cormac","McCarthy, Cormac B09M49YDVV","Border Trilogy, The B09M49YDVV","PRIMARY",1,"Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"Darkness Visible: A Memoir of Madness","0679736395","ITEM","9 USD","Not Interested","Not Available","Darkness Visible A Memoir of Madness","Styron, William","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
"American Psycho","0679735771","ITEM","9 USD","Not Interested","Not Available","American Psycho","Ellis, Bret Easton","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-07-24T00:00:00Z","2021-07-24T00:00:00Z","Not Available"
